Script_id,Script_Title,Movie_Release_Date,Script_Date,Raw_Script_URL,Raw_Script_Loc
961,Sunset Blvd.,,May-49,http://www.imsdb.com//scripts/Sunset-Blvd..html,unclean
540,Intolerable Cruelty,,Mar-97,http://www.imsdb.com//scripts/Intolerable-Cruelty.html,raw_Script/Intolerable Cruelty.txt
386,Flight,12-Nov,11-Dec,http://www.imsdb.com//scripts/Flight.html,raw_Script/Flight.txt
1036,Two For The Money,5-Oct,4-Oct,http://www.imsdb.com//scripts/Two-For-The-Money.html,raw_Script/Two For The Money.txt
22,A Serious Man,9-Oct,7-Jun,http://www.imsdb.com//scripts/A-Serious-Man.html,raw_Script/A Serious Man.txt
197,Broken Arrow,Feb-96,Mar-95,http://www.imsdb.com//scripts/Broken-Arrow.html,raw_Script/Broken Arrow.txt
320,Donnie Brasco,,Jul-92,http://www.imsdb.com//scripts/Donnie-Brasco.html,raw_Script/Donnie Brasco.txt
1034,Twin Peaks,,1992,http://www.imsdb.com//scripts/Twin-Peaks.html,raw_Script/Twin Peaks.txt
579,"King of Comedy, The",,Dec-76,"http://www.imsdb.com//scripts/King-of-Comedy,-The.html","raw_Script/King of Comedy, The.txt"
80,Antz,,,http://www.imsdb.com//scripts/Antz.html,unclean
962,Sunshine Cleaning,9-Mar,7-Mar,http://www.imsdb.com//scripts/Sunshine-Cleaning.html,raw_Script/Sunshine Cleaning.txt
1005,"Time Machine, The",,Feb-00,"http://www.imsdb.com//scripts/Time-Machine,-The.html",unclean
6,1492: Conquest of Paradise,,Sep-91,http://www.imsdb.com//scripts/1492-Conquest-of-Paradise.html,unclean
1040,Under Fire,Oct-83,,http://www.imsdb.com//scripts/Under-Fire.html,raw_Script/Under Fire.txt
329,"Dry White Season, A",,May-87,"http://www.imsdb.com//scripts/Dry-White-Season,-A.html","raw_Script/Dry White Season, A.txt"
742,Ninotchka,Nov-39,,http://www.imsdb.com//scripts/Ninotchka.html,raw_Script/Ninotchka.txt
544,"Iron Lady, The",12-Jan,,"http://www.imsdb.com//scripts/Iron-Lady,-The.html","raw_Script/Iron Lady, The.txt"
140,Being Human,,Jan-92,http://www.imsdb.com//scripts/Being-Human.html,raw_Script/Being Human.txt
300,Deception,8-Apr,5-Sep,http://www.imsdb.com//scripts/Deception.html,raw_Script/Deception.txt
872,Scream,,Jul-95,http://www.imsdb.com//scripts/Scream.html,raw_Script/Scream.txt
181,Bottle Rocket,,,http://www.imsdb.com//scripts/Bottle-Rocket.html,unclean
984,Ted,12-Jun,,http://www.imsdb.com//scripts/Ted.html,raw_Script/Ted.txt
832,Remember Me,10-Mar,9-Apr,http://www.imsdb.com//scripts/Remember-Me.html,raw_Script/Remember Me.txt
939,Star Trek: Generations,,Mar-94,http://www.imsdb.com//scripts/Star-Trek-Generations.html,unclean
646,"Majestic, The (The Bijou)",,Oct-97,"http://www.imsdb.com//scripts/Majestic,-The-(The-Bijou).html",unclean
713,Mulholland Drive,,Jan-99,http://www.imsdb.com//scripts/Mulholland-Drive.html,unclean
568,Jurassic Park,,Dec-92,http://www.imsdb.com//scripts/Jurassic-Park.html,unclean
876,"Searchers, The",,,"http://www.imsdb.com//scripts/Searchers,-The.html",unclean
986,Terminator 2: Judgement Day,,1991,http://www.imsdb.com//scripts/Terminator-2-Judgement-Day.html,raw_Script/Terminator 2: Judgement Day.txt
934,Spider-Man,,Apr-00,http://www.imsdb.com//scripts/Spider-Man.html,unclean
884,"Sex, Lies and Videotape",,,"http://www.imsdb.com//scripts/Sex,-Lies-and-Videotape.html",unclean
243,Cliffhanger,May-93,,http://www.imsdb.com//scripts/Cliffhanger.html,raw_Script/Cliffhanger.txt
476,He's Just Not That Into You,9-Feb,7-Jul,http://www.imsdb.com//scripts/He's-Just-Not-That-Into-You.html,raw_Script/He's Just Not That Into You.txt
1003,Ticker,1-Nov,Nov-97,http://www.imsdb.com//scripts/Ticker.html,raw_Script/Ticker.txt
1055,"Visitor, The",8-Apr,,"http://www.imsdb.com//scripts/Visitor,-The.html","raw_Script/Visitor, The.txt"
509,House of 1000 Corpses,,Mar-00,http://www.imsdb.com//scripts/House-of-1000-Corpses.html,raw_Script/House of 1000 Corpses.txt
762,Out of Sight,,Mar-98,http://www.imsdb.com//scripts/Out-of-Sight.html,unclean
409,G.I. Jane,,Aug-95,http://www.imsdb.com//scripts/G.I.-Jane.html,raw_Script/G.I. Jane.txt
216,Cast Away,,,http://www.imsdb.com//scripts/Cast-Away.html,unclean
604,Legend,,Mar-84,http://www.imsdb.com//scripts/Legend.html,raw_Script/Legend.txt
227,Charade,Dec-63,Oct-62,http://www.imsdb.com//scripts/Charade.html,raw_Script/Charade.txt
747,O Brother Where Art Thou?,,,http://www.imsdb.com//scripts/O-Brother-Where-Art-Thou%3f.html,unclean
491,Henry Fool,Jun-98,,http://www.imsdb.com//scripts/Henry-Fool.html,raw_Script/Henry Fool.txt
240,City of Joy,,Oct-90,http://www.imsdb.com//scripts/City-of-Joy.html,raw_Script/City of Joy.txt
1048,Valkyrie,8-Dec,7-Jan,http://www.imsdb.com//scripts/Valkyrie.html,raw_Script/Valkyrie.txt
776,"Perfect World, A",,Dec-92,"http://www.imsdb.com//scripts/Perfect-World,-A.html","raw_Script/Perfect World, A.txt"
723,Nashville,,Jun-74,http://www.imsdb.com//scripts/Nashville.html,unclean
900,Sideways,5-Jan,3-May,http://www.imsdb.com//scripts/Sideways.html,raw_Script/Sideways.txt
428,Ghostbusters 2,,Feb-89,http://www.imsdb.com//scripts/Ghostbusters-2.html,raw_Script/Ghostbusters 2.txt
1022,Tremors,,Jun-88,http://www.imsdb.com//scripts/Tremors.html,unclean
43,Alien Nation,,Oct-87,http://www.imsdb.com//scripts/Alien-Nation.html,unclean
361,eXistenZ,Apr-99,Oct-96,http://www.imsdb.com//scripts/eXistenZ.html,raw_Script/eXistenZ.txt
270,Creation,10-Jan,,http://www.imsdb.com//scripts/Creation.html,raw_Script/Creation.txt
695,Misery,,,http://www.imsdb.com//scripts/Misery.html,unclean
893,Sherlock Holmes,9-Dec,8-Sep,http://www.imsdb.com//scripts/Sherlock-Holmes.html,raw_Script/Sherlock Holmes.txt
712,Mulan,,1998,http://www.imsdb.com//scripts/Mulan.html,raw_Script/Mulan.txt
753,Office Space,,Dec-97,http://www.imsdb.com//scripts/Office-Space.html,raw_Script/Office Space.txt
829,Red Riding Hood,11-Mar,9-Jul,http://www.imsdb.com//scripts/Red-Riding-Hood.html,raw_Script/Red Riding Hood.txt
1091,Wind Chill,7-Apr,,http://www.imsdb.com//scripts/Wind-Chill.html,raw_Script/Wind Chill.txt
158,Blade,,,http://www.imsdb.com//scripts/Blade.html,unclean
566,Judge Dredd,Jun-95,Mar-94,http://www.imsdb.com//scripts/Judge-Dredd.html,raw_Script/Judge Dredd.txt
274,"Crow Salvation, The",,,"http://www.imsdb.com//scripts/Crow-Salvation,-The.html",unclean
593,Larry Crowne,11-Jul,9-Nov,http://www.imsdb.com//scripts/Larry-Crowne.html,raw_Script/Larry Crowne.txt
202,Bull Durham,Jun-88,,http://www.imsdb.com//scripts/Bull-Durham.html,raw_Script/Bull Durham.txt
1033,Twilight: New Moon,9-Nov,8-Dec,http://www.imsdb.com//scripts/Twilight-New-Moon.html,raw_Script/Twilight: New Moon.txt
34,After.Life,10-Apr,8-Jul,http://www.imsdb.com//scripts/After.Life.html,raw_Script/After.Life.txt
678,Memento,,Oct-99,http://www.imsdb.com//scripts/Memento.html,unclean
498,His Girl Friday,Jan-40,,http://www.imsdb.com//scripts/His-Girl-Friday.html,raw_Script/His Girl Friday.txt
888,Shallow Grave,Feb-95,,http://www.imsdb.com//scripts/Shallow-Grave.html,raw_Script/Shallow Grave.txt
377,"Fifth Element, The",,Aug-95,"http://www.imsdb.com//scripts/Fifth-Element,-The.html","raw_Script/Fifth Element, The.txt"
861,S. Darko,9-May,,http://www.imsdb.com//scripts/S.-Darko.html,raw_Script/S. Darko.txt
822,Rambling Rose,,,http://www.imsdb.com//scripts/Rambling-Rose.html,unclean
562,Jerry Maguire,,,http://www.imsdb.com//scripts/Jerry-Maguire.html,unclean
1070,What About Bob?,May-91,,http://www.imsdb.com//scripts/What-About-Bob%3f.html,unclean
774,Peggy Sue Got Married,,Aug-85,http://www.imsdb.com//scripts/Peggy-Sue-Got-Married.html,unclean
1068,"Way Back, The",11-Jan,9-Jan,"http://www.imsdb.com//scripts/Way-Back,-The.html","raw_Script/Way Back, The.txt"
830,Reindeer Games,Feb-00,,http://www.imsdb.com//scripts/Reindeer-Games.html,raw_Script/Reindeer Games.txt
210,Capote,6-Feb,,http://www.imsdb.com//scripts/Capote.html,raw_Script/Capote.txt
839,Revolutionary Road,8-Dec,,http://www.imsdb.com//scripts/Revolutionary-Road.html,raw_Script/Revolutionary Road.txt
1069,We Own the Night,7-Oct,,http://www.imsdb.com//scripts/We-Own-the-Night.html,raw_Script/We Own the Night.txt
424,Ghost Rider,7-Feb,1-Apr,http://www.imsdb.com//scripts/Ghost-Rider.html,raw_Script/Ghost Rider.txt
62,"American President, The",,,"http://www.imsdb.com//scripts/American-President,-The.html",unclean
195,Bringing Out the Dead,,Nov-97,http://www.imsdb.com//scripts/Bringing-Out-the-Dead.html,unclean
113,Bad Boys,,Jun-94,http://www.imsdb.com//scripts/Bad-Boys.html,raw_Script/Bad Boys.txt
82,Apocalypse Now,,Dec-75,http://www.imsdb.com//scripts/Apocalypse-Now.html,unclean
507,Hot Tub Time Machine,10-Mar,,http://www.imsdb.com//scripts/Hot-Tub-Time-Machine.html,raw_Script/Hot Tub Time Machine.txt
372,Fatal Instinct,,1993,http://www.imsdb.com//scripts/Fatal-Instinct.html,raw_Script/Fatal Instinct.txt
249,Collateral,4-Aug,3-Aug,http://www.imsdb.com//scripts/Collateral.html,unclean
749,Observe and Report,9-Apr,,http://www.imsdb.com//scripts/Observe-and-Report.html,raw_Script/Observe and Report.txt
357,Evil Dead,,1979,http://www.imsdb.com//scripts/Evil-Dead.html,unclean
135,"Beach, The",,Jun-98,"http://www.imsdb.com//scripts/Beach,-The.html",unclean
214,Case 39,10-Oct,6-Feb,http://www.imsdb.com//scripts/Case-39.html,raw_Script/Case 39.txt
154,"Black Dahlia, The",6-Sep,,"http://www.imsdb.com//scripts/Black-Dahlia,-The.html","raw_Script/Black Dahlia, The.txt"
596,"Last Flight, The",31-Aug,,"http://www.imsdb.com//scripts/Last-Flight,-The.html","raw_Script/Last Flight, The.txt"
15,48 Hrs.,,,http://www.imsdb.com//scripts/48-Hrs..html,unclean
440,"Good Girl, The",2-Aug,,"http://www.imsdb.com//scripts/Good-Girl,-The.html","raw_Script/Good Girl, The.txt"
666,"Mask, The",Jul-94,,"http://www.imsdb.com//scripts/Mask,-The.html","raw_Script/Mask, The.txt"
501,Hollow Man,,Jun-98,http://www.imsdb.com//scripts/Hollow-Man.html,raw_Script/Hollow Man.txt
